block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,3,731.1,2025-12-08 00:00:00,22578.0,NO
0,1,3,734.9,2025-12-08 00:00:01,21576.0,NO
0,2,3,753.0,2025-12-08 00:00:02,20574.0,NO
0,3,3,736.6,2025-12-08 00:00:03,19572.0,NO
0,4,3,717.7,2025-12-08 00:00:04,18570.0,NO
0,5,3,750.0,2025-12-08 00:00:05,17567.0,NO
0,6,3,722.2,2025-12-08 00:00:06,16565.0,NO
0,7,3,742.4,2025-12-08 00:00:07,15564.0,NO
0,8,3,719.2,2025-12-08 00:00:08,14562.0,NO
0,9,3,738.7,2025-12-08 00:00:09,13560.0,NO
0,10,3,781.6,2025-12-08 00:00:10,27090.2,YES
0,11,3,734.2,2025-12-08 00:00:11,12558.0,NO
0,12,3,758.7,2025-12-08 00:00:12,11555.0,NO
0,13,3,720.5,2025-12-08 00:00:13,10549.0,NO
0,14,3,727.0,2025-12-08 00:00:14,9547.0,NO
0,15,3,748.9,2025-12-08 00:00:15,8545.0,NO
0,16,3,750.2,2025-12-08 00:00:16,7543.0,NO
0,17,3,737.8,2025-12-08 00:00:17,6541.0,NO
0,18,3,730.7,2025-12-08 00:00:18,5540.0,NO
0,19,3,744.4,2025-12-08 00:00:19,4538.0,NO
0,20,3,720.2,2025-12-08 00:00:20,3537.0,NO
0,21,3,755.2,2025-12-08 00:00:21,2535.0,NO
0,22,3,734.8,2025-12-08 00:00:22,51650.0,NO
0,23,3,751.1,2025-12-08 00:00:23,50646.0,NO
0,24,3,746.9,2025-12-08 00:00:24,49644.0,NO
0,25,3,737.6,2025-12-08 00:00:25,48641.0,NO
0,26,3,736.4,2025-12-08 00:00:26,47638.0,NO
0,27,3,781.6,2025-12-08 00:00:27,27090.2,YES
0,28,3,737.6,2025-12-08 00:00:28,46636.0,NO
0,29,3,734.5,2025-12-08 00:00:29,45634.0,NO
0,30,3,738.8,2025-12-08 00:00:30,44632.0,NO
0,31,3,724.4,2025-12-08 00:00:31,43629.0,NO
0,32,3,781.6,2025-12-08 00:00:32,27090.2,YES
0,33,3,895.1,2025-12-08 00:00:33,42627.0,NO
0,34,3,781.6,2025-12-08 00:00:34,27090.2,YES
0,35,3,868.2,2025-12-08 00:00:35,41625.0,NO
0,36,3,781.6,2025-12-08 00:00:36,27090.2,YES
0,37,3,750.4,2025-12-08 00:00:37,40623.0,NO
0,38,3,854.4,2025-12-08 00:00:38,39621.0,NO
0,39,3,917.3,2025-12-08 00:00:39,38618.0,NO
0,40,3,781.6,2025-12-08 00:00:40,27090.2,YES
0,41,3,858.8,2025-12-08 00:00:41,37616.0,NO
0,42,3,849.8,2025-12-08 00:00:42,36613.0,NO
0,43,3,858.3,2025-12-08 00:00:43,35611.0,NO
0,44,3,829.4,2025-12-08 00:00:44,34608.0,NO
0,45,3,781.6,2025-12-08 00:00:45,27090.2,YES
0,46,3,781.6,2025-12-08 00:00:46,27090.2,YES
0,47,3,854.3,2025-12-08 00:00:47,33606.0,NO
0,48,3,781.6,2025-12-08 00:00:48,27090.2,YES
0,49,3,849.2,2025-12-08 00:00:49,32603.0,NO
0,50,3,837.0,2025-12-08 00:00:50,31600.0,NO
0,51,3,823.3,2025-12-08 00:00:51,30598.0,NO
0,52,3,852.6,2025-12-08 00:00:52,29596.0,NO
0,53,3,852.3,2025-12-08 00:00:53,28593.0,NO
0,54,3,849.1,2025-12-08 00:00:54,27590.0,NO
0,55,3,816.8,2025-12-08 00:00:55,26588.0,NO
0,56,3,781.6,2025-12-08 00:00:56,27090.2,YES
0,57,3,851.7,2025-12-08 00:00:57,25585.0,NO
0,58,3,849.5,2025-12-08 00:00:58,24583.0,NO
0,59,3,846.8,2025-12-08 00:00:59,23580.0,NO
1,0,3,1276.659091,2025-12-08 00:01:00,29845.818182,YES
1,1,3,1276.659091,2025-12-08 00:01:01,29845.818182,YES
1,2,3,1276.659091,2025-12-08 00:01:02,29845.818182,YES
1,3,3,1276.659091,2025-12-08 00:01:03,29845.818182,YES
1,4,3,851.6,2025-12-08 00:01:04,14309.0,NO
1,5,3,1075.3,2025-12-08 00:01:05,13306.0,NO
1,6,3,1262.1,2025-12-08 00:01:06,12304.0,NO
1,7,3,1095.0,2025-12-08 00:01:07,11301.0,NO
1,8,3,1067.7,2025-12-08 00:01:08,10299.0,NO
1,9,3,1141.0,2025-12-08 00:01:09,9297.0,NO
1,10,3,1276.659091,2025-12-08 00:01:10,29845.818182,YES
1,11,3,1109.0,2025-12-08 00:01:11,8294.0,NO
1,12,3,1174.2,2025-12-08 00:01:12,45380.0,NO
1,13,3,1181.4,2025-12-08 00:01:13,44379.0,NO
1,14,3,1198.8,2025-12-08 00:01:14,43377.0,NO
1,15,3,1220.3,2025-12-08 00:01:15,42375.0,NO
1,16,3,1247.5,2025-12-08 00:01:16,41373.0,NO
1,17,3,1281.9,2025-12-08 00:01:17,40371.0,NO
1,18,3,1297.6,2025-12-08 00:01:18,39369.0,NO
1,19,3,1320.8,2025-12-08 00:01:19,38366.0,NO
1,20,3,1343.7,2025-12-08 00:01:20,37364.0,NO
1,21,3,1328.3,2025-12-08 00:01:21,36362.0,NO
1,22,3,1276.659091,2025-12-08 00:01:22,29845.818182,YES
1,23,3,1335.2,2025-12-08 00:01:23,35360.0,NO
1,24,3,1337.0,2025-12-08 00:01:24,34358.0,NO
1,25,3,1312.5,2025-12-08 00:01:25,33356.0,NO
1,26,3,1314.7,2025-12-08 00:01:26,32353.0,NO
1,27,3,1324.0,2025-12-08 00:01:27,31351.0,NO
1,28,3,1338.5,2025-12-08 00:01:28,30350.0,NO
1,29,3,1312.9,2025-12-08 00:01:29,29348.0,NO
1,30,3,1351.4,2025-12-08 00:01:30,28345.0,NO
1,31,3,1311.2,2025-12-08 00:01:31,27342.0,NO
1,32,3,1308.8,2025-12-08 00:01:32,26340.0,NO
1,33,3,1313.6,2025-12-08 00:01:33,25336.0,NO
1,34,3,1311.0,2025-12-08 00:01:34,24334.0,NO
1,35,3,1325.7,2025-12-08 00:01:35,23332.0,NO
1,36,3,1328.0,2025-12-08 00:01:36,22330.0,NO
1,37,3,1340.3,2025-12-08 00:01:37,21328.0,NO
1,38,3,1314.1,2025-12-08 00:01:38,20324.0,NO
1,39,3,1337.2,2025-12-08 00:01:39,19322.0,NO
1,40,3,1276.659091,2025-12-08 00:01:40,29845.818182,YES
1,41,3,1334.2,2025-12-08 00:01:41,18319.0,NO
1,42,3,1276.659091,2025-12-08 00:01:42,29845.818182,YES
1,43,3,1340.3,2025-12-08 00:01:43,17316.0,NO
1,44,3,1276.659091,2025-12-08 00:01:44,29845.818182,YES
1,45,3,1317.1,2025-12-08 00:01:45,16314.0,NO
1,46,3,1349.8,2025-12-08 00:01:46,15311.0,NO
1,47,3,1350.7,2025-12-08 00:01:47,51391.0,NO
1,48,3,1276.659091,2025-12-08 00:01:48,29845.818182,YES
1,49,3,1354.3,2025-12-08 00:01:49,50390.0,NO
1,50,3,1356.0,2025-12-08 00:01:50,49388.0,NO
1,51,3,1276.659091,2025-12-08 00:01:51,29845.818182,YES
1,52,3,1276.659091,2025-12-08 00:01:52,29845.818182,YES
