block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,3,731.1,2025-12-08 00:00:00,25036.0,NO
0,1,3,734.9,2025-12-08 00:00:01,24035.0,NO
0,2,3,753.0,2025-12-08 00:00:02,23033.0,NO
0,3,3,736.6,2025-12-08 00:00:03,22032.0,NO
0,4,3,717.7,2025-12-08 00:00:04,21031.0,NO
0,5,3,750.0,2025-12-08 00:00:05,20030.0,NO
0,6,3,722.2,2025-12-08 00:00:06,19029.0,NO
0,7,3,742.4,2025-12-08 00:00:07,18028.0,NO
0,8,3,719.2,2025-12-08 00:00:08,17026.0,NO
0,9,3,738.7,2025-12-08 00:00:09,16025.0,NO
0,10,3,781.6,2025-12-08 00:00:10,29545.96,YES
0,11,3,734.2,2025-12-08 00:00:11,15024.0,NO
0,12,3,758.7,2025-12-08 00:00:12,14023.0,NO
0,13,3,720.5,2025-12-08 00:00:13,13021.0,NO
0,14,3,727.0,2025-12-08 00:00:14,12020.0,NO
0,15,3,748.9,2025-12-08 00:00:15,11019.0,NO
0,16,3,750.2,2025-12-08 00:00:16,10018.0,NO
0,17,3,737.8,2025-12-08 00:00:17,9017.0,NO
0,18,3,730.7,2025-12-08 00:00:18,8016.0,NO
0,19,3,744.4,2025-12-08 00:00:19,7015.0,NO
0,20,3,720.2,2025-12-08 00:00:20,6014.0,NO
0,21,3,755.2,2025-12-08 00:00:21,5013.0,NO
0,22,3,734.8,2025-12-08 00:00:22,54084.0,NO
0,23,3,751.1,2025-12-08 00:00:23,53083.0,NO
0,24,3,746.9,2025-12-08 00:00:24,52081.0,NO
0,25,3,737.6,2025-12-08 00:00:25,51080.0,NO
0,26,3,736.4,2025-12-08 00:00:26,50078.0,NO
0,27,3,781.6,2025-12-08 00:00:27,29545.96,YES
0,28,3,737.6,2025-12-08 00:00:28,49076.0,NO
0,29,3,734.5,2025-12-08 00:00:29,48074.0,NO
0,30,3,738.8,2025-12-08 00:00:30,47072.0,NO
0,31,3,724.4,2025-12-08 00:00:31,46071.0,NO
0,32,3,781.6,2025-12-08 00:00:32,29545.96,YES
0,33,3,895.1,2025-12-08 00:00:33,45070.0,NO
0,34,3,781.6,2025-12-08 00:00:34,29545.96,YES
0,35,3,868.2,2025-12-08 00:00:35,44067.0,NO
0,36,3,781.6,2025-12-08 00:00:36,29545.96,YES
0,37,3,750.4,2025-12-08 00:00:37,43066.0,NO
0,38,3,854.4,2025-12-08 00:00:38,42064.0,NO
0,39,3,917.3,2025-12-08 00:00:39,41063.0,NO
0,40,3,781.6,2025-12-08 00:00:40,29545.96,YES
0,41,3,858.8,2025-12-08 00:00:41,40061.0,NO
0,42,3,849.8,2025-12-08 00:00:42,39060.0,NO
0,43,3,858.3,2025-12-08 00:00:43,38058.0,NO
0,44,3,829.4,2025-12-08 00:00:44,37056.0,NO
0,45,3,781.6,2025-12-08 00:00:45,29545.96,YES
0,46,3,781.6,2025-12-08 00:00:46,29545.96,YES
0,47,3,854.3,2025-12-08 00:00:47,36055.0,NO
0,48,3,781.6,2025-12-08 00:00:48,29545.96,YES
0,49,3,849.2,2025-12-08 00:00:49,35054.0,NO
0,50,3,837.0,2025-12-08 00:00:50,34053.0,NO
0,51,3,823.3,2025-12-08 00:00:51,33052.0,NO
0,52,3,852.6,2025-12-08 00:00:52,32051.0,NO
0,53,3,852.3,2025-12-08 00:00:53,31051.0,NO
0,54,3,849.1,2025-12-08 00:00:54,30049.0,NO
0,55,3,816.8,2025-12-08 00:00:55,29048.0,NO
0,56,3,781.6,2025-12-08 00:00:56,29545.96,YES
0,57,3,851.7,2025-12-08 00:00:57,28040.0,NO
0,58,3,849.5,2025-12-08 00:00:58,27039.0,NO
0,59,3,846.8,2025-12-08 00:00:59,26037.0,NO
1,0,3,1276.659091,2025-12-08 00:01:00,32278.590909,YES
1,1,3,1276.659091,2025-12-08 00:01:01,32278.590909,YES
1,2,3,1276.659091,2025-12-08 00:01:02,32278.590909,YES
1,3,3,1276.659091,2025-12-08 00:01:03,32278.590909,YES
1,4,3,851.6,2025-12-08 00:01:04,16763.0,NO
1,5,3,1075.3,2025-12-08 00:01:05,15762.0,NO
1,6,3,1262.1,2025-12-08 00:01:06,14761.0,NO
1,7,3,1095.0,2025-12-08 00:01:07,13760.0,NO
1,8,3,1067.7,2025-12-08 00:01:08,12759.0,NO
1,9,3,1141.0,2025-12-08 00:01:09,11757.0,NO
1,10,3,1276.659091,2025-12-08 00:01:10,32278.590909,YES
1,11,3,1109.0,2025-12-08 00:01:11,10756.0,NO
1,12,3,1174.2,2025-12-08 00:01:12,47796.0,NO
1,13,3,1181.4,2025-12-08 00:01:13,46795.0,NO
1,14,3,1198.8,2025-12-08 00:01:14,45794.0,NO
1,15,3,1220.3,2025-12-08 00:01:15,44793.0,NO
1,16,3,1247.5,2025-12-08 00:01:16,43792.0,NO
1,17,3,1281.9,2025-12-08 00:01:17,42791.0,NO
1,18,3,1297.6,2025-12-08 00:01:18,41789.0,NO
1,19,3,1320.8,2025-12-08 00:01:19,40787.0,NO
1,20,3,1343.7,2025-12-08 00:01:20,39786.0,NO
1,21,3,1328.3,2025-12-08 00:01:21,38784.0,NO
